mouse_id,genotype,trial_key,trial_type,timepoint,analysis_window,duration_s,n_peaks,transient_freq_per_sec,transient_freq_per_min,mean_peak_amp_z,median_peak_amp_z,n_social_bouts,trial_SD,threshold_z
580,NE,W1__ID580_NE__3CT_FP9_3__3CT_W1_C3-Trial____12,Hab,W1,Entire_trial,299.8400959999999,34,0.11339377372664665,6.803626423598799,3.033605900022248,2.5549387701665296,4,0.933652835829447,1.867305671658894
580,NE,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,Hab,W2,Entire_trial,299.88035200000013,38,0.12671720486709306,7.603032292025584,2.5708731165350214,2.368752757964882,8,0.8567714969595295,1.713542993919059
588,NE,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,Hab,Preinduction,Entire_trial,299.8396480000001,39,0.13006952302718813,7.804171381631288,2.8567042574727743,2.5669863053106896,5,0.9293160071879207,1.8586320143758415
588,NE,W1__ID588_NE__3CT_FP0_3__3CT_W1_C3-Trial_____1,Hab,W1,Entire_trial,299.83990399999993,32,0.10672362008226899,6.403417204936139,2.9957220046997346,2.735361292647915,6,0.9359780528074622,1.8719561056149243
588,NE,W2__ID588_NE__3CT_FP0_3__3CT_W2_C3-Trial_____1,Hab,W2,Entire_trial,299.8398079999997,43,0.14340991040122344,8.604594624073407,2.9264500439870376,2.8159330537722687,4,1.0028279244256284,2.005655848851257
590,NE,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,Hab,Preinduction,Entire_trial,299.8399359999994,39,0.13006939809378854,7.804163885627312,2.648649213195543,2.492098271476943,7,1.0057814513869774,2.0115629027739548
590,NE,W1__ID590_NE__3CT_FP3_3__3CT_W1_C3-Trial_____5,Hab,W1,Entire_trial,299.87961599999926,31,0.10337481557932926,6.202488934759756,2.480732855332794,2.3722586088413937,6,0.9048364882287209,1.8096729764574417
590,NE,W2__ID590_NE__3CT_FP3_3__3CT_W2_C3-Trial_____5,Hab,W2,Entire_trial,299.8399040000004,35,0.11672895946498153,7.003737567898892,2.417003534749727,2.2602097925711515,5,0.9287160437785298,1.8574320875570596
533,NE,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,Novel,Preinduction,Entire_trial,299.8408640000016,21,0.07003715144043837,4.2022290864263026,3.325114596383774,2.848670949571866,3,1.0183285883065416,2.036657176613083
533,NE,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,Novel,W1,Entire_trial,299.88041599999997,27,0.09003588950603564,5.4021533703621385,3.3550403571555427,3.1080082398524858,4,0.9758035640280444,1.9516071280560887
533,NE,W2__ID533_NE__3CT_FP20_3__3CT_W2_C3-Trial____22,Novel,W2,Entire_trial,299.88038400000005,37,0.12338252841506296,7.402951704903778,3.0179445605402027,2.817111984845833,5,0.9449686998879144,1.8899373997758289
541,NE,Preinduction__ID541_NE__3CT_FP25_3__3CT_Preinduction_C3-Trial____27,Novel,Preinduction,Entire_trial,299.8407999999981,38,0.12673392013361837,7.604035208017102,2.8320406947094625,2.5658772765019875,5,0.9217296324954481,1.8434592649908963
541,NE,W1__ID541_NE__3CT_FP28_3__3CT_W1_C3-Trial____33,Novel,W1,Entire_trial,299.840064,37,0.12339911987211956,7.403947192327173,2.7620902212391845,2.5855544792570875,5,0.969382981985481,1.938765963970962
541,NE,W2__ID541_NE__3CT_FP23_3__3CT_W2_C3-Trial____25,Novel,W2,Entire_trial,299.8800319999973,41,0.13672134061930596,8.203280437158359,2.639847786059921,2.639118810833914,11,0.9180689000883018,1.8361378001766036
566,NE,Preinduction__ID566_NE__3CT_FP9_3__3CT_Preinduction_C3-Trial____11,Novel,Preinduction,Entire_trial,299.84031999999934,38,0.12673412301587753,7.604047380952651,2.925860928021588,2.7437021239144084,5,1.0128442286461206,2.025688457292241
566,NE,W1__ID566_NE__3CT_FP8_3__3CT_W1_C3-Trial____11,Novel,W1,Entire_trial,299.84019199999966,25,0.08337774810389673,5.002664886233804,3.290243337590541,3.128383280730569,12,1.339188604637093,2.678377209274186
566,NE,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,Novel,W2,Entire_trial,299.84019199999966,41,0.13673950689039063,8.204370413423439,3.039123607788244,2.9048671105190356,6,1.0711286433105076,2.142257286621015
580,NE,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,Novel,Preinduction,Entire_trial,299.8399360000003,34,0.11339383423561018,6.803630054136611,2.8129105953003735,2.6770275032468875,5,0.9332940640458557,1.8665881280917114
580,NE,W1__ID580_NE__3CT_FP11_3__3CT_W1_C3-Trial____14,Novel,W1,Entire_trial,299.88035200000013,37,0.12338254158111694,7.402952494867017,2.899715659417988,2.6255237267168274,9,0.9402802904629197,1.8805605809258394
580,NE,W2__ID580_NE__3CT_FP11_3__3CT_W2_C3-Trial____13,Novel,W2,Entire_trial,299.8403520000011,41,0.13673943392382307,8.204366035429384,2.798372271003335,2.5576806923908117,9,0.9803687552890183,1.9607375105780367
588,NE,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,Novel,Preinduction,Entire_trial,299.8397759999998,38,0.12673435294989022,7.604061176993413,3.053482788415983,2.839499430039274,3,0.9898831007600358,1.9797662015200717
588,NE,W1__ID588_NE__3CT_FP2_3__3CT_W1_C3-Trial_____4,Novel,W1,Entire_trial,299.8398400000001,33,0.11005875670157772,6.603525402094663,3.126208466542828,2.7348348891300907,4,0.9903497488333499,1.9806994976666998
588,NE,W2__ID588_NE__3CT_FP2_3__3CT_W2_C3-Trial_____4,Novel,W2,Entire_trial,299.88009599999987,53,0.17673730503274224,10.604238301964534,2.8770823620603476,2.666772112376405,6,0.9779287795038201,1.9558575590076401
590,NE,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,Novel,Preinduction,Entire_trial,299.88022399999863,36,0.12004792953602757,7.202875772161654,2.4886549599646943,2.1890283812758295,6,0.9396672176643066,1.8793344353286132
590,NE,W2__ID590_NE__3CT_FP5_3__3CT_W2_C3-Trial_____7,Novel,W2,Entire_trial,299.87993600000027,37,0.12338271274007463,7.402962764404478,2.5639710222096657,2.3312170907083445,8,0.9584992811449683,1.9169985622899366
533,NE,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,Social,Preinduction,Entire_trial,299.84051199999885,20,0.066702127296261,4.0021276377756605,3.1055705658181365,2.4758309188055954,2,0.9473259949399643,1.8946519898799286
533,NE,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,Social,W1,Entire_trial,299.84035199999926,30,0.1000532443345053,6.003194660070318,3.0786680692024997,2.7992024867847407,8,1.0227270581417174,2.0454541162834348
533,NE,W2__ID533_NE__3CT_FP19_3__3CT_W2_C3-Trial____21,Social,W2,Entire_trial,299.84031999999934,31,0.10338836351295272,6.203301810777163,2.586813059917109,2.163270920276506,8,0.887650926352291,1.775301852704582
541,NE,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,Social,Preinduction,Entire_trial,299.84064000000217,42,0.14007440752527642,8.404464451516585,2.663954621205935,2.510195127750511,10,0.9511507701998765,1.902301540399753
541,NE,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,Social,W1,Entire_trial,299.88006400000086,35,0.11671332709866268,7.002799625919761,2.974541917644974,2.486203370564177,8,1.0079858740913026,2.015971748182605
541,NE,W2__ID541_NE__3CT_FP22_3__3CT_W2_C3-Trial____24,Social,W2,Entire_trial,299.8799680000011,57,0.19007605069505606,11.404563041703364,2.6093208694922696,2.3824638597105103,11,0.9738307175615976,1.9476614351231951
566,NE,Preinduction__ID566_NE__3CT_FP8_3__3CT_Preinduction_C3-Trial____10,Social,Preinduction,Entire_trial,299.84003200000006,37,0.1233991330417147,7.403947982502881,2.746781279352324,2.427808651458847,17,1.0073824625862298,2.0147649251724595
566,NE,W1__ID566_NE__3CT_FP7_3__3CT_W1_C3-Trial____10,Social,W1,Entire_trial,299.840064,29,0.09671822908895858,5.803093745337515,2.7394956296306323,2.2178969615089352,9,0.9720366450238961,1.9440732900477922
566,NE,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,Social,W2,Entire_trial,299.8402239999996,35,0.11672883488774358,7.003730093264615,2.721936038350101,2.384512172619413,7,0.9691093598599928,1.9382187197199856
580,NE,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,Social,Preinduction,Entire_trial,299.84015999999974,38,0.1267341906434416,7.604051438606496,2.706004687439238,2.487904037837769,9,0.9110980737500491,1.8221961475000983
580,NE,W1__ID580_NE__3CT_FP10_3__3CT_W1_C3-Trial____13,Social,W1,Entire_trial,299.8402879999994,41,0.13673946311044125,8.204367786626475,2.7326005689140493,2.5715904938041905,7,0.9345371880668973,1.8690743761337947
580,NE,W2__ID580_NE__3CT_FP10_3__3CT_W2_C3-Trial____12,Social,W2,Entire_trial,299.84035199999926,44,0.14674475835727444,8.804685501436467,2.7818222171487434,2.5845692760220276,10,0.9344388021459245,1.868877604291849
588,NE,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,Social,Preinduction,Entire_trial,299.8396480000001,37,0.12339929107707592,7.403957464624556,2.951683309086742,2.803388944024275,3,0.9190635134547634,1.838127026909527
588,NE,W1__ID588_NE__3CT_FP1_3__3CT_W1_C3-Trial_____3,Social,W1,Entire_trial,299.83977600000026,38,0.12673435294989002,7.604061176993401,2.956591562267493,2.796729535970938,4,1.0028174980161895,2.005634996032379
588,NE,W2__ID588_NE__3CT_FP1_3__3CT_W2_C3-Trial_____3,Social,W2,Entire_trial,299.8397439999999,49,0.16342063045518082,9.80523782731085,2.907114040490529,2.5733194247899975,5,0.9737589651911404,1.9475179303822807
590,NE,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,Social,Preinduction,Entire_trial,299.84012800000073,39,0.13006931480498804,7.804158888299282,2.4800919852520185,2.2243370025018794,5,0.9264722304535247,1.8529444609070493
590,NE,W1__ID590_NE__3CT_FP4_3__3CT_W1_C3-Trial_____6,Social,W1,Entire_trial,299.87993600000027,30,0.10004003735681727,6.002402241409036,2.9719025988605905,2.8358814751175534,8,0.9397871877227012,1.8795743754454024
590,NE,W2__ID590_NE__3CT_FP4_3__3CT_W2_C3-Trial_____6,Social,W2,Entire_trial,299.83999999999924,29,0.09671824973319128,5.8030949839914765,2.6355797097937597,2.423421941731573,6,0.9099494873200248,1.8198989746400496
